cliente_id,recency,frequency,monetary,tiempo_cliente,productos_diferentes,canal_preferido,categoria_favorita,segmento
REGU_0492,20.362139038869877,8.342767379657342,778.2381535979263,18.24199478137233,10,Online,Laptops,Regular
REGU_0493,32.79403303615854,3.9246885939312888,856.8726253665488,9.767923819031441,11,App,Laptops,Regular
REGU_0494,31.354557202430403,3.0864966784475834,1025.9494538401887,2.74695161210985,12,Online,Laptops,Regular
REGU_0495,14.696465363749102,6.193571671798037,1291.34141116029,13.876205075707968,7,Online,Smartphones,Regular
REGU_0496,43.81064325996541,6.39402322590133,1132.8091252654249,7.912032370656439,4,Tienda,Laptops,Regular
REGU_0497,28.417220593314497,4.667457444861561,1324.1891964976185,14.61245994426857,7,Online,Smartphones,Regular
REGU_0498,36.09756880428761,4.39050858375311,1092.805371864894,26.50110486814296,5,App,Gaming,Regular
REGU_0499,48.48112744514914,6.0154911460625815,998.2154607875476,22.592110153260897,11,Online,Laptops,Regular
REGU_0500,42.10065921639699,6.742571903044278,645.6995432044357,16.278539661386592,9,Tienda,Gaming,Regular
REGU_0501,14.983818275987524,4.012734968585535,1139.984245489957,18.81550012273957,2,Online,Laptops,Regular
REGU_0502,45.26042081837084,5.410998893394769,940.8601903021955,24.5186761209984,9,Online,Smartphones,Regular
REGU_0503,44.2958796306809,7.229594064992564,671.5636198945314,21.725093281357903,5,App,Smartphones,Regular
REGU_0504,33.25592344827893,4.586077609468607,1377.4771703519268,18.337230119916097,3,Online,Smartphones,Regular
REGU_0505,25.992478136278933,4.550675883201212,950.545897709259,8.124573834164575,8,Tienda,Smartphones,Regular
REGU_0506,33.295901923835274,5.317343090418433,1098.3133910694523,15.306785706886622,9,Online,Laptops,Regular
REGU_0507,29.507785259851065,6.570069070663646,1143.3894265517033,12.521470267125501,6,Tienda,Smartphones,Regular
REGU_0508,30.636945478178852,5.331201491888804,1038.3195313615706,6.758180997528262,7,Tienda,Smartphones,Regular
REGU_0509,29.507876084138804,6.60721389538184,672.5624680279315,16.61623593766781,7,Online,Smartphones,Regular
REGU_0510,26.149779973506654,5.540527213664516,994.0751747601576,9.908142184327408,4,App,Smartphones,Regular
REGU_0511,27.910179822902847,6.867561512334885,937.122701561518,16.876798480722368,9,App,Laptops,Regular
REGU_0512,18.42226803462773,2.801739306464105,797.2721751377,13.0650594114556,6,Online,Gaming,Regular
REGU_0513,38.54234441790603,5.592322235003866,748.3725927436044,12.703898010053797,8,Online,Laptops,Regular
REGU_0514,19.0708363131842,3.261530823901312,878.744622327189,22.94086127398205,7,Online,Accesorios,Regular
REGU_0515,38.22095928433475,5.376426531068065,742.954859031623,18.428281962568555,6,Online,Accesorios,Regular
REGU_0516,32.09059112651482,5.7543050142398755,1232.9475164947312,17.230001394652025,9,Online,Laptops,Regular
REGU_0517,35.703307008461515,3.158257150914512,870.0231804992716,21.954167740883218,8,Tienda,Accesorios,Regular
REGU_0518,26.167472254772363,3.275051329080333,919.2444956748311,16.67534414043225,6,App,Accesorios,Regular
REGU_0519,42.52870488900422,4.844120732781742,773.0067632483995,10.892429437573812,7,Tienda,Accesorios,Regular
REGU_0520,46.62569376876041,2.8734958979514493,1297.6721753988609,16.98136717512171,10,Tienda,Accesorios,Regular
REGU_0521,34.29264159777255,5.070551546012755,1010.4352021331439,10.160672865574565,4,App,Smartphones,Regular
REGU_0522,47.88673004220195,4.440897818851671,1307.655551432136,20.219784040045596,7,Online,Laptops,Regular
REGU_0523,55.96144863922342,1.9103276461848666,523.4347950075901,17.209668435442588,10,Online,Smartphones,Regular
REGU_0524,50.59530229530565,5.131528089593867,1204.3911129242656,16.039631724983337,6,Online,Smartphones,Regular
REGU_0525,54.06976761963749,5.751693914096864,828.3422029526827,14.948971998045337,8,Tienda,Gaming,Regular
REGU_0526,44.359200302791095,3.3536163333422384,907.4907326176963,13.618840858144223,4,App,Laptops,Regular
REGU_0527,44.27817815372165,3.6906444870102533,954.4680266169266,13.878953641029664,10,Online,Gaming,Regular
REGU_0528,10.217781534545715,6.512154604174902,1046.7465745982777,19.39867847528932,5,Online,Accesorios,Regular
REGU_0529,36.296145469267984,2.7942939594435456,1004.2360818989366,18.273956308340665,10,App,Accesorios,Regular
REGU_0530,28.6940563649056,5.469214268958108,1098.9139438944687,11.960341117889541,7,Online,Laptops,Regular
REGU_0531,45.40824054702653,6.496816723691382,972.9349689968205,11.639336707513367,10,Tienda,Laptops,Regular
REGU_0532,54.450126120974815,5.728154055110733,1331.148257510641,16.83732332027958,5,Online,Smartphones,Regular
REGU_0533,32.53744392528844,4.658143179159689,989.5715073496439,12.748882234816843,8,Tienda,Gaming,Regular
REGU_0534,24.494660856035047,4.259985574888616,1032.123465599146,21.12645152924865,8,Online,Smartphones,Regular
REGU_0535,30.198564064386428,4.125251424116065,1301.411899376991,16.00369270379195,5,Tienda,Smartphones,Regular
REGU_0536,18.170319986777457,4.939675795656798,739.3718525064762,19.691038102756437,8,App,Accesorios,Regular
REGU_0537,65.03806149086853,4.27402349059917,1124.8031096679965,6.961793447384016,2,Online,Smartphones,Regular
REGU_0538,34.628655501753315,5.18080853820456,855.3147064889625,8.392725695094088,9,App,Accesorios,Regular
REGU_0539,20.67949077748022,2.2502443224519086,1204.4892631073399,8.519756535880358,8,Online,Smartphones,Regular
REGU_0540,34.09975544304238,3.1890280014174275,781.7156248973606,30.657549409763725,7,Tienda,Laptops,Regular
REGU_0541,38.3975698678343,4.846915414056728,330.8019832807282,17.50545004654386,9,App,Accesorios,Regular
REGU_0542,45.54982871701686,5.173423665279809,580.9195863056343,19.66181666236524,7,Tienda,Laptops,Regular
REGU_0543,42.72020215483701,6.711454241384647,631.7923948865134,15.337655319902451,6,App,Accesorios,Regular
REGU_0544,31.859540282477976,5.740781913400929,982.1096762403084,15.882018910360607,9,Tienda,Laptops,Regular
REGU_0545,48.111530782077295,5.028551264324116,859.8769153323323,7.983644851297763,12,Tienda,Laptops,Regular
REGU_0546,35.614293439758775,3.8935363498138775,1023.169779705459,17.859824673607203,8,Online,Gaming,Regular
REGU_0547,16.931026393230002,6.259916809613041,1371.425438508743,11.768788379267027,5,App,Laptops,Regular
REGU_0548,24.052847114903997,5.555087132551969,1319.293933342075,24.74239705048672,9,Online,Smartphones,Regular
REGU_0549,25.283440312979288,5.875058346907123,723.1347212750502,15.128138362010127,6,App,Accesorios,Regular
REGU_0550,34.87750044067354,5.422610822699433,1433.8151407600164,21.01721269625645,12,Online,Laptops,Regular
REGU_0551,36.64809589478126,6.784463968227854,1036.4050861628614,14.689556508928563,6,Online,Laptops,Regular
REGU_0552,39.00922877269086,3.9197223796862577,906.7009445882326,6.500073489803803,10,Online,Gaming,Regular
REGU_0553,22.123388495522406,5.72131259816895,1036.233460630653,15.21685978341675,8,App,Smartphones,Regular
REGU_0554,20.756163048945727,4.562180591274471,1069.102339585508,11.027143108135753,7,App,Laptops,Regular
REGU_0555,42.52822866253239,5.092393783059016,1237.7743363622055,17.276959720512593,8,Online,Smartphones,Regular
REGU_0556,41.486030246853176,7.169461407191308,715.9696005155439,10.724590172669547,8,Online,Gaming,Regular
REGU_0557,42.40914357112789,3.9898786406601916,1171.9509838947122,21.992419965346606,7,Tienda,Smartphones,Regular
REGU_0558,18.841799743694477,5.445110697132188,1277.3640564490283,20.483194714804178,11,Tienda,Laptops,Regular
REGU_0559,56.213088295522525,3.48210903595494,750.8798453754094,7.634621784676931,8,Online,Accesorios,Regular
REGU_0560,61.854191110022995,1.6931892407482874,1149.6464256608606,8.401000196099105,8,Tienda,Laptops,Regular
REGU_0561,5.106063102182478,6.8250852387469205,1222.4073807272903,13.203573478467916,7,Online,Laptops,Regular
REGU_0562,32.51443995797351,5.813573170249733,918.1298031202205,11.479641391264604,7,Online,Accesorios,Regular
REGU_0563,9.063666888495696,5.1708463579977195,1679.258192802164,17.394234339162878,10,Online,Laptops,Regular
REGU_0564,27.692581938126505,4.118938827952663,689.1653246140996,18.921056517211785,3,Online,Gaming,Regular
REGU_0565,27.925913932344628,5.489238295873645,1260.6093216314227,13.716524859378058,8,Online,Smartphones,Regular
REGU_0566,15.0338935779338,3.4269700825466054,1448.408871311146,10.211417510552959,9,App,Accesorios,Regular
REGU_0567,42.04872063701065,3.8803454611590777,1245.2501327509863,8.87408250714163,8,Online,Gaming,Regular
REGU_0568,48.42532178303956,4.6099547382683435,989.2911712350661,18.355681157303913,9,Tienda,Smartphones,Regular
REGU_0569,37.30597083239918,2.64549031245729,981.760673003725,10.027203768342643,1,Online,Smartphones,Regular
REGU_0570,48.012603575129674,4.420075979505817,1118.3375473522676,6.026956290787284,8,Online,Gaming,Regular
REGU_0571,18.87799124210576,4.740167852972352,950.3859921030631,26.39922741487257,8,Tienda,Accesorios,Regular
REGU_0572,16.552173802435743,5.647297251725671,1204.9672321254327,17.326338033860726,9,Online,Smartphones,Regular
REGU_0573,34.00305870843339,4.703608146916461,1118.0982424702188,24.216580230629795,9,Tienda,Gaming,Regular
REGU_0574,43.48611544896636,4.018687295700937,595.1002591360057,17.400195756050337,7,Tienda,Accesorios,Regular
REGU_0575,29.738871593416718,5.917402342324525,959.3908378452779,14.239905471836511,9,Online,Accesorios,Regular
REGU_0576,47.101643478075395,6.950369724838558,754.3888215803921,21.822030867739336,12,Tienda,Laptops,Regular
REGU_0577,44.91374739248619,5.482478989387379,1049.678200447586,13.14988767081378,3,App,Laptops,Regular
REGU_0578,36.04173999392484,7.666004081919304,896.0686687762203,24.418788103440676,7,Online,Laptops,Regular
REGU_0579,26.323811620567184,4.525889961737396,909.3389275557141,16.69291545443181,13,Tienda,Laptops,Regular
REGU_0580,41.731360377200986,6.708926945334287,1548.5391856252443,14.383882935356342,6,Online,Accesorios,Regular
REGU_0581,44.13787686727233,6.830644864383298,1179.0672997324675,27.430101231388363,7,Online,Smartphones,Regular
REGU_0582,37.33493670520318,6.519776347290945,1088.7323573539545,12.08871310127478,5,Online,Accesorios,Regular
REGU_0583,30.645732471516716,2.708807965821944,895.1469197569824,16.174640625440578,8,Tienda,Gaming,Regular
REGU_0584,36.01248203319275,4.597174386012913,1436.5608793498775,18.166928168817986,7,Tienda,Accesorios,Regular
REGU_0585,44.356354186153936,4.909768250892308,731.8037616180893,10.399238842711572,9,App,Gaming,Regular
REGU_0586,31.398839646974984,6.498627589974345,593.9729572478585,11.440319150326317,4,App,Gaming,Regular
REGU_0587,51.53569200710497,8.223059440905576,1080.3039477971813,4.578341893285998,7,Online,Smartphones,Regular
REGU_0588,24.53427143720169,6.692905088183264,1290.041769448499,14.651431313610997,11,App,Laptops,Regular
REGU_0589,24.105574298271087,5.6770520471682,873.4886337338957,13.102199625354206,5,Online,Gaming,Regular
REGU_0590,38.76746824124748,3.986612859339946,542.1372332463459,21.147602213762728,5,Tienda,Smartphones,Regular
REGU_0591,53.099728984970604,3.4995942158348177,846.8949825375232,7.7255391735534475,7,Online,Laptops,Regular
REGU_0592,38.28391862176807,6.635778130473224,1022.5526857738589,16.873423919663452,6,App,Accesorios,Regular
REGU_0593,46.20969730680434,5.650178662549221,870.0419339679802,23.00453995944458,13,Online,Smartphones,Regular
REGU_0594,48.752833071804616,8.360923496682629,1376.343254507527,17.17404414812502,5,Online,Laptops,Regular
REGU_0595,33.1476311267134,6.550442503231275,1091.6256137638047,13.461552817465492,3,Online,Gaming,Regular
REGU_0596,23.517485871412283,5.4463079528303595,811.8641179141619,15.760998906580399,7,Online,Gaming,Regular
REGU_0597,46.1663998318951,4.008738204871129,806.2033875891209,14.94049588452886,6,Online,Gaming,Regular
REGU_0598,57.60000931602806,2.5744833728777783,747.4921203426104,19.45748061858034,4,App,Laptops,Regular
REGU_0599,32.752299660703514,4.658190306506655,1020.4887995463748,7.851346718819961,6,App,Laptops,Regular
REGU_0600,18.176474393117285,4.37600370662361,1158.6002574944746,22.0148847239732,5,Online,Accesorios,Regular
REGU_0601,30.704397334959225,5.523400741026671,852.7975536351566,18.16823482035694,7,Online,Laptops,Regular
REGU_0602,56.472523324589844,6.1759468608743635,760.3980521599832,20.49634825236036,4,App,Smartphones,Regular
REGU_0603,26.77776945907391,4.957613370052641,732.1885470463724,14.895802236143812,14,Online,Laptops,Regular
REGU_0604,30.215697199652876,7.218374831071374,1081.3199671226957,17.944319172253685,8,Online,Laptops,Regular
REGU_0605,34.642354617782715,5.786877024571422,865.9833258735649,16.344024672196156,5,Online,Laptops,Regular
REGU_0606,29.54469750038082,6.26847706515067,905.9405124969932,15.740606571695515,7,Tienda,Accesorios,Regular
REGU_0607,6.442228610835656,3.8986400784625364,1053.0409616258758,11.011096369629046,10,Online,Gaming,Regular
REGU_0608,37.62595661791727,4.628647360382606,852.6650730820853,8.415829577184184,10,Online,Smartphones,Regular
REGU_0609,27.260858476132427,6.189893743932545,761.1347996517795,26.165579585660883,8,App,Gaming,Regular
REGU_0610,35.276662261757956,3.2855090438351047,1228.9572499572205,18.219351551854558,4,Online,Smartphones,Regular
REGU_0611,29.03151020419654,6.220056533944136,972.8864110111821,18.726261144091023,9,Online,Laptops,Regular
REGU_0612,58.378018808308475,5.249081555803509,961.8248783267246,14.490630882330917,4,Tienda,Smartphones,Regular
REGU_0613,38.44975610017785,5.239769074569192,633.2357244837333,13.969573134806982,4,Online,Smartphones,Regular
REGU_0614,35.300653664475924,4.881006861286927,1117.7480299294348,10.055448207327089,11,Online,Accesorios,Regular
REGU_0615,48.26577622810537,1.2849776659549668,835.7465450369506,16.127050713149963,6,Tienda,Smartphones,Regular
REGU_0616,42.84939265359516,3.2271995913331177,1233.7826859441527,20.68749151418631,8,Tienda,Accesorios,Regular
REGU_0617,24.46253955673457,3.5225808123244513,921.5438069231308,17.164864640218177,2,Online,Accesorios,Regular
REGU_0618,31.518309166193262,4.76334772956557,900.2642640427997,14.694346205010646,7,Online,Accesorios,Regular
REGU_0619,52.33212094375934,2.491393211281471,1046.7870790152267,15.002799961698477,7,App,Laptops,Regular
REGU_0620,43.28719845712202,7.6364669482303,1036.3200974845192,8.938565505939847,8,Online,Smartphones,Regular
REGU_0621,52.69378408853907,5.612916121345876,775.6145143812214,6.905887140067797,3,Tienda,Accesorios,Regular
REGU_0622,52.20357613268668,6.678516152529324,662.369824006685,19.409840328342778,4,Online,Smartphones,Regular
REGU_0623,37.65010124348423,4.935763431386722,213.27394517899643,23.023675061474265,10,Tienda,Gaming,Regular
REGU_0624,22.96130958677878,2.6863001656748704,722.3793526418809,25.235003283867407,8,Online,Gaming,Regular
REGU_0625,18.737535111914795,2.232679440742842,1071.8805146739196,23.52055260433402,12,App,Gaming,Regular
REGU_0626,23.979494319405966,4.727348019877882,911.4491225721466,15.44929136416616,5,Online,Gaming,Regular
REGU_0627,46.033308997100484,6.659138784280061,1030.3646964727313,11.04523059730793,5,Online,Gaming,Regular
REGU_0628,29.453820121020854,4.001680524957469,1058.917129660373,23.291311803043943,8,Online,Laptops,Regular
REGU_0629,41.212734904280964,3.999822854057391,1205.6901391603062,16.514476312714656,2,Tienda,Smartphones,Regular
REGU_0630,31.415863243460905,6.063422499185078,728.6176058386416,13.183727977448855,9,App,Gaming,Regular
REGU_0631,44.09773867052812,4.43982041602934,1147.6860018099587,5.237834458974209,7,App,Accesorios,Regular
REGU_0632,37.97901801923117,3.9452775051079483,612.570340918284,17.948164802347026,7,Online,Accesorios,Regular
REGU_0633,42.70254873773323,4.42535761826031,719.2319009211055,13.652531221480068,6,Tienda,Accesorios,Regular
REGU_0634,38.09475006713262,6.4668468435747215,1228.6181326369847,20.620363053062807,9,App,Accesorios,Regular
REGU_0635,36.96137295940973,5.1932744320338715,896.0423111409614,20.68928887984686,6,App,Smartphones,Regular
REGU_0636,42.217570376241724,5.066931388700973,683.1588479351807,9.933821522078476,8,Online,Accesorios,Regular
REGU_0637,35.01760845730533,2.093314765727757,644.6428753952309,13.554972232280663,7,Tienda,Smartphones,Regular
REGU_0638,37.55169429017173,3.3649541764298156,1017.2354906873177,23.440477718067818,7,Online,Gaming,Regular
REGU_0639,57.67138945100302,5.017054863197742,1056.5391399115463,10.098058742582626,5,Online,Smartphones,Regular
REGU_0640,46.728017142457986,5.820546663578588,1209.131067601531,28.107125319962762,5,Online,Gaming,Regular
REGU_0641,35.636489411245364,4.7037500736970035,1004.9709076233678,15.185990984681338,6,Online,Smartphones,Regular
REGU_0642,36.242408608444805,5.194847806394386,896.3241793283423,22.338468319337768,9,Online,Smartphones,Regular
REGU_0643,24.06652529755874,4.4984343399480196,520.0931203336161,13.362202883155101,11,Online,Gaming,Regular
REGU_0644,44.352398172533725,6.0904881725731945,1089.6121209682403,14.411169000768632,4,Online,Accesorios,Regular
REGU_0645,20.51144717470755,6.603374027637968,532.6773675138828,18.560933288135185,7,App,Accesorios,Regular
REGU_0646,37.36874282317133,5.064681327455973,1128.4729255232821,8.69735188528034,6,Online,Laptops,Regular
REGU_0647,56.230294030839964,1.975728305599172,1065.696846632077,21.278259592602176,10,Online,Smartphones,Regular
REGU_0648,18.768118232184207,4.889869278967843,419.38937579367655,14.485238160363453,5,Online,Accesorios,Regular
REGU_0649,19.660423833815987,3.2744499539549508,672.5697929266914,13.81701947981576,12,Online,Smartphones,Regular
REGU_0650,29.97358813269789,5.185451700530541,1040.8933498073152,20.079405921078692,5,Tienda,Accesorios,Regular
REGU_0651,45.30801719564819,5.0747738777643585,880.5953252158705,15.176360963226518,3,App,Laptops,Regular
REGU_0652,26.649523153007543,4.131489440207118,637.8453408489561,11.58818439904374,9,Online,Accesorios,Regular
REGU_0653,34.58513329417017,4.233110813195709,874.4126084170623,19.208161278825376,8,Online,Smartphones,Regular
REGU_0654,23.862948619264706,6.659503540221497,810.6816034090325,3.7005391304701227,11,Online,Gaming,Regular
REGU_0655,30.337915194573768,6.238335612304348,1190.2733643080207,6.634579937471299,8,Online,Smartphones,Regular
REGU_0656,15.267506705154329,8.0398631204169,700.1073719283221,15.670920711450533,9,Online,Smartphones,Regular
REGU_0657,49.05342877685085,5.161287500646198,630.3160362951859,8.870538682800271,5,Online,Laptops,Regular
REGU_0658,33.856118622916185,4.155561902885791,1023.9013109108118,20.54288140159136,8,Online,Smartphones,Regular
REGU_0659,32.10724133041063,4.3489499685146,1088.406852339558,17.101549087426022,13,App,Gaming,Regular
REGU_0660,24.938976563742784,5.627868999404715,473.3617057872993,11.928226060596447,4,Online,Accesorios,Regular
REGU_0661,42.152977929589845,3.574843146281526,645.4559832981703,16.981598410039314,14,Tienda,Laptops,Regular
REGU_0662,43.85653435269886,4.573898059754008,953.7390352080051,12.840240850420326,8,App,Accesorios,Regular
REGU_0663,34.60845797708772,1.3067613149224302,816.0782204641084,17.373268228786728,6,Tienda,Gaming,Regular
REGU_0664,43.74132839593544,5.1499753352221225,889.334995293465,14.478141975768988,10,App,Gaming,Regular
REGU_0665,62.99619701903226,6.943891792360626,953.1439424000786,19.33697246498988,5,Tienda,Smartphones,Regular
REGU_0666,26.361307655327135,4.846689843572874,1008.1064248993423,14.755021494171546,6,Tienda,Laptops,Regular
REGU_0667,40.731065834636055,3.6241075367340687,858.2214574819222,15.15794503076289,8,Online,Smartphones,Regular
REGU_0668,38.70766879417797,6.696009815995834,889.9909209998358,1.9828842071430586,7,Tienda,Laptops,Regular
REGU_0669,34.406401144120984,4.622331989110431,897.5900016452094,18.042458243390392,10,Online,Accesorios,Regular
REGU_0670,36.06520023025346,5.496993878091211,705.5778654868511,13.46371732465553,10,Online,Smartphones,Regular
REGU_0671,30.52328786741588,3.1268380539875054,510.16262780409284,17.420639600196147,10,Online,Gaming,Regular
REGU_0672,50.77333489347391,4.989824540001018,1080.1566525687294,17.798214359507835,10,Tienda,Laptops,Regular
REGU_0673,52.806681845213134,4.2963039258088065,824.2091202384108,9.931970788227655,10,Tienda,Laptops,Regular
REGU_0674,44.48987745505288,4.561868818789,1505.0281212672473,15.166102329116153,6,Online,Accesorios,Regular
REGU_0675,36.23687650308905,4.597921756158064,701.2922521576816,13.87113363642099,7,App,Laptops,Regular
REGU_0676,42.611675195964,7.29603675038356,628.8759303619694,10.41870197789865,6,Online,Laptops,Regular
REGU_0677,24.237420542787532,4.893906650718488,966.3712148643029,11.221615806355508,2,Online,Smartphones,Regular
REGU_0678,21.88541222894866,4.195721234839251,900.4134160204856,15.319752375429058,8,Tienda,Smartphones,Regular
REGU_0679,27.807731539364035,6.853147663635201,973.7569713180183,23.641646902831667,10,Tienda,Laptops,Regular
REGU_0680,43.17598229847426,4.726953182550079,1118.1317398470835,16.238226331061302,13,Online,Gaming,Regular
REGU_0681,27.12758290111214,6.667447211211577,1350.9665168169663,18.39690686505953,11,Online,Smartphones,Regular
REGU_0682,40.70365153792011,4.541769573421045,1154.6741347068353,19.570894227151495,9,Tienda,Accesorios,Regular
REGU_0683,52.09340593888728,4.6556597404944196,1128.5709940253437,20.7273349327967,8,Tienda,Gaming,Regular
REGU_0684,54.44928900090734,4.417185125925435,538.7573308562514,16.58823561861442,7,Tienda,Smartphones,Regular
REGU_0685,24.08749702965104,5.917613909996606,670.6362477764528,19.624573346092717,7,Online,Smartphones,Regular
REGU_0686,55.26127848208866,3.6584448191859718,1179.5393538720184,20.715361968558348,6,Tienda,Laptops,Regular
REGU_0687,51.291058511322106,6.329763203113288,678.0805763171854,16.25940180046428,9,Tienda,Gaming,Regular
REGU_0688,31.540924760074244,3.7631084010429756,623.7438535923244,16.7040781248636,9,Online,Accesorios,Regular
REGU_0689,33.55228359044198,4.475171976315496,904.7981387281934,11.426679415795038,5,App,Laptops,Regular
REGU_0690,60.27933857811288,2.614152855237565,542.8105677652654,21.399858516667443,8,App,Smartphones,Regular
REGU_0691,38.044202651577166,3.0278767095343655,916.2524430057347,11.411804311947296,5,Online,Gaming,Regular
REGU_0692,47.65648589052374,4.642812742482538,868.4639592009702,11.485646124191904,5,Tienda,Laptops,Regular
REGU_0693,48.73597981098487,4.847974534424282,636.0458039394184,10.75856402752676,5,Online,Laptops,Regular
REGU_0694,22.352724521728035,6.090159467429279,780.1786882588785,13.98304663566635,12,Online,Accesorios,Regular
REGU_0695,39.24740953252378,3.0301966564302956,811.6186579116111,17.394119550039065,8,Online,Smartphones,Regular
REGU_0696,37.11055312229926,2.2937193354545626,728.1335670049469,11.587294466561836,4,Online,Gaming,Regular
REGU_0697,23.408348904661562,3.781745792410505,784.1654191219245,8.124253039798486,9,Tienda,Smartphones,Regular
REGU_0698,37.24140351604878,3.0550868626874417,1117.6555150212002,13.154389645805795,7,Online,Smartphones,Regular
REGU_0699,47.352771417623856,4.292637944965196,1130.5763709456849,16.03548090171181,6,App,Laptops,Regular
REGU_0700,27.703056253374243,7.511366199324576,915.870336160096,17.246957735300466,10,Online,Gaming,Regular
REGU_0701,21.46890858549484,8.672880482261085,599.0959472320474,19.746315871411547,4,Tienda,Accesorios,Regular
REGU_0702,33.66969705654514,5.259768247301773,1090.0785862826197,21.41157478244247,6,Tienda,Laptops,Regular
REGU_0703,45.390338700005444,6.60303103048836,1031.4211313027067,17.94081654706011,13,Online,Smartphones,Regular
REGU_0704,37.04074067006982,3.1755949432526975,740.6568844160378,5.341677098239094,6,Tienda,Smartphones,Regular
REGU_0705,44.11250599267343,3.818672796555168,1296.8125639916957,17.11251813246269,6,App,Accesorios,Regular
REGU_0706,49.22859691506977,2.8959305649534057,450.75727860734173,13.060225933246318,5,Online,Gaming,Regular
REGU_0707,30.699344381872155,6.709706324375729,579.1879205255314,16.74892633787642,7,App,Laptops,Regular
REGU_0708,71.34911589769459,6.772702857647799,1458.1262447552886,13.719419997003511,10,App,Gaming,Regular
REGU_0709,46.656678673130514,5.665108531313329,1149.9777381227009,17.67064059397337,6,Online,Gaming,Regular
REGU_0710,33.87782604378252,4.481607664894321,1045.5132589398847,26.32307015378916,6,Online,Accesorios,Regular
REGU_0711,22.48486085829515,5.553578072884952,854.2501963791356,17.170342435915884,9,Tienda,Accesorios,Regular
REGU_0712,30.55064882349896,4.814274360224892,700.4935984187603,13.655995512712925,7,Tienda,Laptops,Regular
REGU_0713,44.62183148241263,2.757100909997863,964.8849840577485,16.493483311606333,4,Tienda,Smartphones,Regular
REGU_0714,57.83490759438756,4.567524695389771,1380.5907965129566,18.58025567631532,5,Online,Gaming,Regular
REGU_0715,18.173538915958254,5.005982840766684,1227.3450417541103,14.652829657603352,5,Online,Accesorios,Regular
REGU_0716,50.74819303219951,2.626510665115172,755.7432625329593,15.581037622349,8,Online,Accesorios,Regular
REGU_0717,46.5411221784242,6.444881564883557,1036.9885331516973,16.55043454176266,6,Online,Gaming,Regular
REGU_0718,27.69300884485155,3.576275673761195,657.1884642406703,24.578752823482738,7,Tienda,Accesorios,Regular
REGU_0719,27.939715730412317,3.6681812216957344,1027.6406209260695,16.09619458745169,5,Tienda,Smartphones,Regular
REGU_0720,41.952507794794734,6.321978617721303,786.0082779359027,18.510780182713063,9,Tienda,Accesorios,Regular
REGU_0721,63.42001450880525,6.28407214216327,528.9989955509589,11.454855488425139,6,App,Laptops,Regular
REGU_0722,51.632556287450534,4.176244830840542,922.0511636254192,18.375204545163598,8,App,Gaming,Regular
REGU_0723,36.06550186781363,2.6287348136863713,727.3499002869661,12.705894636624478,12,Online,Smartphones,Regular
REGU_0724,1.0,5.401494556886643,789.1883525767428,15.805303032064508,3,Online,Smartphones,Regular
REGU_0725,40.75036643931249,5.998474985875866,803.1419964277513,9.475652066072456,12,App,Smartphones,Regular
REGU_0726,8.25583778689576,7.843131510180795,353.76340474412643,8.69544432161592,12,Online,Smartphones,Regular
REGU_0727,30.610631056375922,4.892621460659181,729.0192625429137,15.715424685139972,11,Online,Smartphones,Regular
REGU_0728,42.224654691614944,5.719993778208533,806.7509521832378,12.113838466166438,8,App,Accesorios,Regular
REGU_0729,29.04552949110191,5.070404447622842,810.9588576445001,15.743803666678481,11,Online,Laptops,Regular
REGU_0730,34.71504005267473,5.4833021462484375,666.7610341946516,16.623977932522994,9,Tienda,Gaming,Regular
REGU_0731,12.115713367162098,4.943630612826614,892.5490741710566,10.188346162774579,4,Tienda,Accesorios,Regular
REGU_0732,39.417466705675615,8.80321912802891,971.965743335807,13.664959993927713,11,Online,Laptops,Regular
REGU_0733,36.42891881869531,1.4619817869794889,617.0989203470012,11.248556654129807,10,Online,Gaming,Regular
REGU_0734,33.05002682797221,3.78908298551131,1336.3063523428434,20.511472814102554,15,Online,Laptops,Regular
REGU_0735,32.8410964303817,4.602110325320344,1115.180956114747,16.170306554471566,5,Online,Accesorios,Regular
REGU_0736,23.74823835912016,6.778501759588098,794.6711787043184,20.650870530196165,10,Tienda,Smartphones,Regular
REGU_0737,41.14605343144629,2.500665798742074,408.77854777198604,6.951136498323056,5,Online,Accesorios,Regular
REGU_0738,43.503133255724194,5.437262132744142,1185.928469306481,20.065963369735734,7,App,Gaming,Regular
REGU_0739,41.40776956902397,2.332695908651229,890.7869877194554,14.329011553572736,12,Online,Accesorios,Regular
REGU_0740,65.25236751234361,7.0464281806206905,297.3517492943297,14.134936547257468,4,App,Laptops,Regular
REGU_0741,24.674044707254446,4.983180517726566,960.3906981583888,16.144701075822738,8,Tienda,Accesorios,Regular
REGU_0742,28.933634026248683,6.427899460638281,1387.956362996458,11.114687334184858,9,Online,Smartphones,Regular
REGU_0743,49.07874909552197,5.001313379360931,551.3218988642952,18.14377157263923,5,Online,Gaming,Regular
REGU_0744,32.79698375636191,8.509406228984629,611.7197504989691,18.363556302043218,6,Online,Accesorios,Regular
REGU_0745,50.006686958124796,5.441037439416372,1033.6176762646212,16.19489209031881,5,App,Accesorios,Regular
REGU_0746,34.337177057339886,2.2204602012867207,1224.4741341833314,5.028062125294127,7,Online,Laptops,Regular
REGU_0747,53.71018748578822,4.926835603249074,638.4016253652094,9.290069646536594,8,Online,Smartphones,Regular
